file,class,method,variable,usage
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/maths/PiNilakantha.java,com.thealgorithms.maths.PiNilakantha,main/1[java.lang.String[]],args,0
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/searches/HowManyTimesRotatedTest.java,com.thealgorithms.searches.HowManyTimesRotatedTest,testHowManyTimesRotated/0,arr2,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/searches/HowManyTimesRotatedTest.java,com.thealgorithms.searches.HowManyTimesRotatedTest,testHowManyTimesRotated/0,arr1,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/stacks/SortStackTest.java,com.thealgorithms.stacks.SortStackTest,testOriginalStackIsModified/0,originalReference,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/stacks/SortStackTest.java,com.thealgorithms.stacks.SortStackTest,testSortLargerStack/0,expectedOrder,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/stacks/SortStackTest.java,com.thealgorithms.stacks.SortStackTest,testSortLargerStack/0,values,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/stacks/SortStackTest.java,com.thealgorithms.stacks.SortStackTest,testSortLargerStack/0,expected,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/stacks/SortStackTest.java,com.thealgorithms.stacks.SortStackTest,testSortLargerStack/0,value,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/WiggleSort.java,com.thealgorithms.sorts.WiggleSort,wiggleSort/1[T[]],sortThis,9
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/WiggleSort.java,com.thealgorithms.sorts.WiggleSort,wiggleSort/1[T[]],numMedians,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/WiggleSort.java,com.thealgorithms.sorts.WiggleSort,wiggleSort/1[T[]],smallestValue,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/WiggleSort.java,com.thealgorithms.sorts.WiggleSort,wiggleSort/1[T[]],median,4
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/WiggleSort.java,com.thealgorithms.sorts.WiggleSort,wiggleSort/1[T[]],sortThi,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/WiggleSort.java,com.thealgorithms.sorts.WiggleSort,"triColorSort/2[T[],T]",sortThis,5
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/WiggleSort.java,com.thealgorithms.sorts.WiggleSort,"triColorSort/2[T[],T]",median,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/WiggleSort.java,com.thealgorithms.sorts.WiggleSort,"triColorSort/2[T[],T]",i,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/WiggleSort.java,com.thealgorithms.sorts.WiggleSort,"triColorSort/2[T[],T]",j,7
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/WiggleSort.java,com.thealgorithms.sorts.WiggleSort,"triColorSort/2[T[],T]",k,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/WiggleSort.java,com.thealgorithms.sorts.WiggleSort,"triColorSort/2[T[],T]",n,7
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/WiggleSort.java,com.thealgorithms.sorts.WiggleSort,sort/1[T[]],unsorted,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/WiggleSort.java,com.thealgorithms.sorts.WiggleSort,"mapIndex/2[int,int]",index,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/WiggleSort.java,com.thealgorithms.sorts.WiggleSort,"mapIndex/2[int,int]",n,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/SwapSort.java,com.thealgorithms.sorts.SwapSort,sort/1[T[]],amountSmallerElements,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/SwapSort.java,com.thealgorithms.sorts.SwapSort,sort/1[T[]],array,4
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/SwapSort.java,com.thealgorithms.sorts.SwapSort,sort/1[T[]],index,5
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/SwapSort.java,com.thealgorithms.sorts.SwapSort,"getSmallerElementCount/2[T[],int]",array,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/SwapSort.java,com.thealgorithms.sorts.SwapSort,"getSmallerElementCount/2[T[],int]",index,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/SwapSort.java,com.thealgorithms.sorts.SwapSort,"getSmallerElementCount/2[T[],int]",i,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/sorts/SwapSort.java,com.thealgorithms.sorts.SwapSort,"getSmallerElementCount/2[T[],int]",counter,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/conversions/PhoneticAlphabetConverter.java,com.thealgorithms.conversions.PhoneticAlphabetConverter,textToPhonetic/1[java.lang.String],phonetic,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/conversions/PhoneticAlphabetConverter.java,com.thealgorithms.conversions.PhoneticAlphabetConverter,textToPhonetic/1[java.lang.String],c,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/conversions/PhoneticAlphabetConverter.java,com.thealgorithms.conversions.PhoneticAlphabetConverter,textToPhonetic/1[java.lang.String],text,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/datastructures/graphs/KahnsAlgorithm.java,com.thealgorithms.datastructures.graphs.AdjacencyList,"addEdge/2[E,E]",from,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/datastructures/graphs/KahnsAlgorithm.java,com.thealgorithms.datastructures.graphs.AdjacencyList,"addEdge/2[E,E]",to,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/datastructures/graphs/KahnsAlgorithm.java,com.thealgorithms.datastructures.graphs.AdjacencyList,getAdjacents/1[E],v,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/maths/Prime/MobiusFunction.java,com.thealgorithms.maths.Prime.MobiusFunction,mobius/1[int],number,5
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/maths/Prime/MobiusFunction.java,com.thealgorithms.maths.Prime.MobiusFunction,mobius/1[int],i,6
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/maths/Prime/MobiusFunction.java,com.thealgorithms.maths.Prime.MobiusFunction,mobius/1[int],primeFactorCount,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/dynamicprogramming/MinimumSumPartition.java,com.thealgorithms.dynamicprogramming.MinimumSumPartition,throwIfInvalidInput/1[int[]],a,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/dynamicprogramming/MinimumSumPartition.java,com.thealgorithms.dynamicprogramming.MinimumSumPartition,throwIfInvalidInput/1[int[]],array,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/dynamicprogramming/MinimumSumPartition.java,com.thealgorithms.dynamicprogramming.MinimumSumPartition,minimumSumPartition/1[int[]],closestPartitionSum,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/dynamicprogramming/MinimumSumPartition.java,com.thealgorithms.dynamicprogramming.MinimumSumPartition,minimumSumPartition/1[int[]],array,5
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/dynamicprogramming/MinimumSumPartition.java,com.thealgorithms.dynamicprogramming.MinimumSumPartition,minimumSumPartition/1[int[]],i,4
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/dynamicprogramming/MinimumSumPartition.java,com.thealgorithms.dynamicprogramming.MinimumSumPartition,minimumSumPartition/1[int[]],sum,4
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/dynamicprogramming/MinimumSumPartition.java,com.thealgorithms.dynamicprogramming.MinimumSumPartition,minimumSumPartition/1[int[]],j,8
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/dynamicprogramming/MinimumSumPartition.java,com.thealgorithms.dynamicprogramming.MinimumSumPartition,minimumSumPartition/1[int[]],dp,5
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/KadaneAlgorithmTest.java,com.thealgorithms.dynamicprogramming.KadaneAlgorithmTest,testMaxSumWithAllNegativeValues/0,input,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/KadaneAlgorithmTest.java,com.thealgorithms.dynamicprogramming.KadaneAlgorithmTest,testMaxSumWithAllNegativeValues/0,expectedMaxSum,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/KadaneAlgorithmTest.java,com.thealgorithms.dynamicprogramming.KadaneAlgorithmTest,testMaxSumWithSingleElement/0,input,3
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/KadaneAlgorithmTest.java,com.thealgorithms.dynamicprogramming.KadaneAlgorithmTest,testMaxSumWithSingleElement/0,expectedMaxSum,3
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/KadaneAlgorithmTest.java,com.thealgorithms.dynamicprogramming.KadaneAlgorithmTest,testMaxSumWithEmptyArray/0,input,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/KadaneAlgorithmTest.java,com.thealgorithms.dynamicprogramming.KadaneAlgorithmTest,testMaxSumWithZero/0,input,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/KadaneAlgorithmTest.java,com.thealgorithms.dynamicprogramming.KadaneAlgorithmTest,testMaxSumWithZero/0,expectedMaxSum,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/KadaneAlgorithmTest.java,com.thealgorithms.dynamicprogramming.KadaneAlgorithmTest,testMaxSumWithMixedValues/0,input,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/KadaneAlgorithmTest.java,com.thealgorithms.dynamicprogramming.KadaneAlgorithmTest,testMaxSumWithMixedValues/0,expectedMaxSum,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/KadaneAlgorithmTest.java,com.thealgorithms.dynamicprogramming.KadaneAlgorithmTest,testMaxSumWithPositiveValues/0,input,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/KadaneAlgorithmTest.java,com.thealgorithms.dynamicprogramming.KadaneAlgorithmTest,testMaxSumWithPositiveValues/0,expectedMaxSum,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSNoCommonCharacters/0,result,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSNoCommonCharacters/0,str1,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSNoCommonCharacters/0,str2,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSNoCommonCharacters/0,expected,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSBasic/0,result,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSBasic/0,str1,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSBasic/0,str2,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSBasic/0,expected,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithNullFirstString/0,result,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithNullFirstString/0,str1,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithNullFirstString/0,str2,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithNullFirstString/0,expected,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithBothEmptyStrings/0,result,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithBothEmptyStrings/0,str1,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithBothEmptyStrings/0,str2,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithBothEmptyStrings/0,expected,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithNullSecondString/0,result,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithNullSecondString/0,str1,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithNullSecondString/0,str2,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithNullSecondString/0,expected,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithLongerStringContainingCommonSubsequence/0,result,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithLongerStringContainingCommonSubsequence/0,str1,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithLongerStringContainingCommonSubsequence/0,str2,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithLongerStringContainingCommonSubsequence/0,expected,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSIdenticalStrings/0,result,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSIdenticalStrings/0,str1,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSIdenticalStrings/0,str2,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSIdenticalStrings/0,expected,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithEmptyString/0,result,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithEmptyString/0,str1,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithEmptyString/0,str2,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithEmptyString/0,expected,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithNullBothStrings/0,result,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithNullBothStrings/0,str1,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithNullBothStrings/0,str2,1
/home/luisb/projetos/puc-experimentacao2/./project/src/test/java/com/thealgorithms/dynamicprogramming/LongestCommonSubsequenceTest.java,com.thealgorithms.dynamicprogramming.LongestCommonSubsequenceTest,testLCSWithNullBothStrings/0,expected,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/datastructures/lists/RotateSinglyLinkedLists.java,com.thealgorithms.datastructures.lists.RotateSinglyLinkedLists,"rotateRight/2[com.thealgorithms.datastructures.lists.SinglyLinkedListNode,int]",head,7
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/datastructures/lists/RotateSinglyLinkedLists.java,com.thealgorithms.datastructures.lists.RotateSinglyLinkedLists,"rotateRight/2[com.thealgorithms.datastructures.lists.SinglyLinkedListNode,int]",len,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/datastructures/lists/RotateSinglyLinkedLists.java,com.thealgorithms.datastructures.lists.RotateSinglyLinkedLists,"rotateRight/2[com.thealgorithms.datastructures.lists.SinglyLinkedListNode,int]",k,7
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/datastructures/lists/RotateSinglyLinkedLists.java,com.thealgorithms.datastructures.lists.RotateSinglyLinkedLists,"rotateRight/2[com.thealgorithms.datastructures.lists.SinglyLinkedListNode,int]",curr,8
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,abecedariumBuilder/0,t,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,abecedariumBuilder/0,i,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"encrypt/3[java.lang.String,java.lang.String,java.lang.String]",wordEncrypted,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"encrypt/3[java.lang.String,java.lang.String,java.lang.String]",i,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"encrypt/3[java.lang.String,java.lang.String,java.lang.String]",j,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"encrypt/3[java.lang.String,java.lang.String,java.lang.String]",keyword,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"encrypt/3[java.lang.String,java.lang.String,java.lang.String]",sortedTable,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"encrypt/3[java.lang.String,java.lang.String,java.lang.String]",word,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"encrypt/3[java.lang.String,java.lang.String,java.lang.String]",abecedarium,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,findElements/0,i,4
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,findElements/0,charValueIndex,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,findElements/0,charValues,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,sortTable/1[java.lang.Object[][]],tableSorted,10
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,sortTable/1[java.lang.Object[][]],column,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,sortTable/1[java.lang.Object[][]],i,12
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,sortTable/1[java.lang.Object[][]],j,4
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,sortTable/1[java.lang.Object[][]],table,4
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"encrypt/2[java.lang.String,java.lang.String]",wordEncrypted,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"encrypt/2[java.lang.String,java.lang.String]",i,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"encrypt/2[java.lang.String,java.lang.String]",j,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"encrypt/2[java.lang.String,java.lang.String]",keyword,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"encrypt/2[java.lang.String,java.lang.String]",sortedTable,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"encrypt/2[java.lang.String,java.lang.String]",word,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,decrypt/0,item,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,decrypt/0,i,3
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,decrypt/0,wordDecrypted,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"getColumn/3[java.lang.Object[][],int,int]",columnArray,2
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"getColumn/3[java.lang.Object[][],int,int]",column,1
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"getColumn/3[java.lang.Object[][],int,int]",i,4
/home/luisb/projetos/puc-experimentacao2/./project/src/main/java/com/thealgorithms/ciphers/ColumnarTranspositionCipher.java,com.thealgorithms.ciphers.ColumnarTranspositionCipher,"getColumn/3[java.lang.Object[][],int,int]",rows,2
